type,msg,x,degree,numTerms,blMod,t0,buildTask,publishTaskIPFS,publishTaskETH,workerPullTask,workerProcessTask,workerSubmitResultIPFS,workerSubmitResultETH,userTriggerVerify,userVerify,oracleVerify,invokeVerification,gasUsed
SPARSE,test,1,100,70,1024,324267887330774,50321,0,0,0,155197,10202,0,0,0,3664,97027742,101317
SPARSE,test,1,100,70,1024,324267988999494,36390,0,0,0,214883,8278,0,0,0,2298,88664016,98171
SPARSE,test,1,100,70,1024,324268082864918,77086,0,0,0,211803,8740,0,0,0,8103,261918985,194446
SPARSE,test,1,100,70,1024,324268358726364,58043,0,0,0,312072,10295,0,0,0,3699,136235712,99822
SPARSE,test,1,100,70,1024,324268499966171,38776,0,0,0,156651,9330,0,0,0,2985,90129046,99574
SPARSE,test,1,100,70,1024,324268595239649,36971,0,0,0,133627,8434,0,0,0,3015,92210730,96298
SPARSE,test,1,100,70,1024,324268691914678,40697,0,0,0,232267,7747,0,0,0,2843,89819589,99801
SPARSE,test,1,100,70,1024,324268786177452,40174,0,0,0,166549,7885,0,0,0,3358,96653272,99801
SPARSE,test,1,100,70,1024,324268888731695,36366,0,0,0,125832,8525,0,0,0,3919,98408259,101397
SPARSE,test,1,100,70,1024,324268991546338,38127,0,0,0,163710,8562,0,0,0,2290,88045231,99614
SPARSE,test,1,100,70,1024,324269083957147,38353,0,0,0,199486,8283,0,0,0,3055,89299435,99883
SPARSE,test,1,100,70,1024,324269177602334,47085,0,0,0,246006,8658,0,0,0,2610,96449574,99660
SPARSE,test,1,100,70,1024,324269278563444,39092,0,0,0,237226,8539,0,0,0,2477,86894680,94691
SPARSE,test,1,100,80,1024,324269370763485,49999,0,0,0,191123,26718,0,0,0,2488,87293725,99891
SPARSE,test,1,100,80,1024,324269464273995,834728,0,0,0,128101,6483,0,0,0,3196,88538358,99879
SPARSE,test,1,100,80,1024,324269557936626,37009,0,0,0,119351,18284,0,0,0,4614,89884400,99801
SPARSE,test,1,100,80,1024,324269659251548,40102,0,0,0,133114,8257,0,0,0,2815,85084221,90248
SPARSE,test,1,100,80,1024,324269748759268,35393,0,0,0,148321,9619,0,0,0,2701,95900413,101377
SPARSE,test,1,100,80,1024,324269849084263,44166,0,0,0,133003,10626,0,0,0,3347,96599779,99813
SPARSE,test,1,100,80,1024,324269950189007,35065,0,0,0,127648,8363,0,0,0,3389,89485908,101343
SPARSE,test,1,100,80,1024,324270044001129,84520,0,0,0,200130,10848,0,0,0,3152,85965786,97981
SPARSE,test,1,100,80,1024,324270134454648,45288,0,0,0,199661,9048,0,0,0,2225,88858892,98279
SPARSE,test,1,100,80,1024,324270228043875,41312,0,0,0,181792,9716,0,0,0,3633,95877457,99564
SPARSE,test,1,100,80,1024,324270328525973,46329,0,0,0,189402,10042,0,0,0,3378,99248157,99883
SPARSE,test,1,100,80,1024,324270432477990,42996,0,0,0,150320,16729,0,0,0,3961,96302911,101433
SPARSE,test,1,100,80,1024,324270533627413,56172,0,0,0,194945,9477,0,0,0,3520,103627437,99799
SPARSE,test,1,100,80,1024,324270641831882,41561,0,0,0,182240,9116,0,0,0,2231,89931083,88834
SPARSE,test,1,100,80,1024,324270736508993,43967,0,0,0,267299,9689,0,0,0,2745,86666976,93329
SPARSE,test,1,100,80,1024,324270827809052,40490,0,0,0,213411,11699,0,0,0,3459,86184847,99801
SPARSE,test,1,100,80,1024,324270918826982,56272,0,0,0,1272594,10411,0,0,0,3757,111650157,98279
SPARSE,test,1,100,80,1024,324271036007861,38634,0,0,0,171954,10528,0,0,0,3160,92529716,99881
SPARSE,test,1,100,80,1024,324271133002306,39243,0,0,0,148654,10908,0,0,0,3642,87800734,101419
SPARSE,test,1,100,80,1024,324271225422134,41354,0,0,0,136739,9453,0,0,0,2903,90638736,99891
SPARSE,test,1,100,80,1024,324271320502144,37983,0,0,0,201875,10230,0,0,0,3242,89511185,99823
SPARSE,test,1,100,80,1024,324271414624681,38124,0,0,0,213496,8813,0,0,0,2833,90225637,99588
SPARSE,test,1,100,80,1024,324271509645214,40422,0,0,0,149262,8597,0,0,0,2640,101582722,99586
SPARSE,test,1,100,80,1024,324271615709678,41626,0,0,0,179382,9085,0,0,0,3511,86839604,99813
SPARSE,test,1,100,80,1024,324271707369325,43494,0,0,0,217857,8898,0,0,0,3952,91055024,99791
SPARSE,test,1,100,80,1024,324271803225397,44099,0,0,0,172641,9765,0,0,0,2670,90628890,99758
SPARSE,test,1,100,80,1024,324271898548598,40550,0,0,0,176784,9117,0,0,0,2852,106963843,98137
SPARSE,test,1,100,80,1024,324272010326062,40714,0,0,0,162019,9399,0,0,0,2270,87513067,93543
SPARSE,test,1,100,80,1024,324272102705074,40395,0,0,0,132957,8154,0,0,0,4029,90863028,101341
SPARSE,test,1,100,80,1024,324272197999694,55588,0,0,0,129517,8586,0,0,0,2486,84790249,89998
SPARSE,test,1,100,80,1024,324272287362033,40587,0,0,0,189707,10171,0,0,0,2461,89406483,98293
SPARSE,test,1,100,80,1024,324272381231185,41070,0,0,0,137717,9742,0,0,0,3346,94445042,94941
SPARSE,test,1,100,80,1024,324272480035557,42942,0,0,0,132385,9587,0,0,0,3630,86929625,93235
SPARSE,test,1,100,80,1024,324272574039680,45725,0,0,0,129621,9279,0,0,0,2644,102485145,93211
SPARSE,test,1,100,80,1024,324272681365414,43151,0,0,0,149588,5667,0,0,0,2291,87959260,98149
SPARSE,test,1,100,80,1024,324272774296066,41719,0,0,0,181227,9725,0,0,0,2634,166937927,101407
SPARSE,test,1,100,80,1024,324272945915991,44327,0,0,0,160964,9046,0,0,0,2813,120232947,93509
SPARSE,test,1,100,80,1024,324273070599209,82161,0,0,0,150442,10441,0,0,0,2565,97596851,98277
SPARSE,test,1,100,80,1024,324273172696937,45292,0,0,0,134339,8971,0,0,0,2813,97755369,99506
SPARSE,test,1,100,80,1024,324273275373265,40404,0,0,0,148413,8506,0,0,0,5319,96695802,104548
SPARSE,test,1,100,80,1024,324273376797241,57459,0,0,0,143460,9934,0,0,0,3052,101199470,99576
SPARSE,test,1,100,80,1024,324273482447923,47161,0,0,0,156971,26519,0,0,0,3419,96051852,101341
SPARSE,test,1,100,80,1024,324273582960098,39300,0,0,0,143227,9118,0,0,0,3404,96723622,93365
SPARSE,test,1,100,80,1024,324273684425019,37738,0,0,0,138184,9238,0,0,0,13205,99667163,99879
SPARSE,test,1,100,80,1024,324273788701414,36986,0,0,0,194228,8935,0,0,0,2749,84859761,93317
SPARSE,test,1,100,80,1024,324273878127154,36993,0,0,0,124491,9156,0,0,0,2850,99270807,99662
SPARSE,test,1,100,80,1024,324273981808505,36077,0,0,0,132666,9274,0,0,0,2463,85124977,98089
SPARSE,test,1,100,80,1024,324274071190156,42241,0,0,0,144308,8552,0,0,0,2698,95234107,99757
SPARSE,test,1,100,80,1024,324274170946916,39335,0,0,0,234832,9288,0,0,0,3221,86778614,99867
SPARSE,test,1,100,80,1024,324274262330024,39837,0,0,0,117516,8568,0,0,0,3020,91848229,99801
SPARSE,test,1,100,90,1024,324274358548716,42873,0,0,0,173318,18036,0,0,0,2870,85226846,89972
SPARSE,test,1,100,90,1024,324274448218450,59820,0,0,0,187515,11641,0,0,0,2932,89821691,99799
SPARSE,test,1,100,90,1024,324274542474412,41815,0,0,0,160366,10550,0,0,0,3039,103309570,101387
SPARSE,test,1,100,90,1024,324274650544023,62928,0,0,0,134946,11235,0,0,0,2749,85878021,90212
SPARSE,test,1,100,90,1024,324274740980038,53956,0,0,0,143235,10822,0,0,0,3246,85471962,99592
SPARSE,test,1,100,90,1024,324274831098063,43362,0,0,0,173426,10300,0,0,0,3191,94933766,98043
SPARSE,test,1,100,90,1024,324274930469511,40859,0,0,0,133546,9579,0,0,0,2466,89000717,98281
SPARSE,test,1,100,90,1024,324275024010531,56604,0,0,0,130902,9374,0,0,0,2939,98951088,101341
SPARSE,test,1,100,90,1024,324275127287649,49114,0,0,0,141074,10363,0,0,0,2876,88055040,93243
SPARSE,test,1,100,90,1024,324275219848044,47318,0,0,0,145274,9237,0,0,0,3653,100254480,99789
SPARSE,test,1,100,90,1024,324275324590434,74234,0,0,0,146840,13080,0,0,0,3687,87965567,99823
SPARSE,test,1,100,90,1024,324275417301803,40922,0,0,0,156406,8791,0,0,0,2253,83797640,93591
SPARSE,test,1,100,90,1024,324275506230725,43902,0,0,0,146833,10517,0,0,0,3055,83978841,94737
SPARSE,test,1,100,90,1024,324275594673877,44399,0,0,0,123827,10221,0,0,0,4756,91107079,99803
SPARSE,test,1,100,90,1024,324275690204751,44054,0,0,0,117398,10515,0,0,0,2913,84908604,99600
SPARSE,test,1,100,90,1024,324275780687935,63867,0,0,0,193637,13074,0,0,0,2934,95984411,97967
SPARSE,test,1,100,90,1024,324275881225936,78372,0,0,0,136787,11515,0,0,0,3063,83998603,96298
SPARSE,test,1,100,90,1024,324275970547283,56110,0,0,0,149372,9286,0,0,0,2257,93149792,98077
SPARSE,test,1,100,90,1024,324276068396945,55357,0,0,0,154097,11222,0,0,0,2942,83088079,93569
SPARSE,test,1,100,90,1024,324276155823122,43528,0,0,0,150005,13064,0,0,0,3348,89271523,94927
SPARSE,test,1,100,90,1024,324276249540264,42362,0,0,0,128286,9458,0,0,0,2785,89844252,99891
SPARSE,test,1,100,90,1024,324276343786555,39876,0,0,0,162753,9970,0,0,0,3164,91055895,101431
SPARSE,test,1,100,90,1024,324276439333260,41656,0,0,0,133669,10079,0,0,0,2330,85039460,88872
SPARSE,test,1,100,90,1024,324276528784936,51816,0,0,0,126621,9829,0,0,0,2139,89445291,90286
SPARSE,test,1,100,90,1024,324276622562100,61247,0,0,0,122298,9162,0,0,0,2932,92351321,99710
SPARSE,test,1,100,90,1024,324276719328389,57572,0,0,0,117796,9887,0,0,0,2993,88005601,93557
SPARSE,test,1,100,90,1024,324276813428785,7614256,0,0,0,146965,7834,0,0,0,2700,88253766,99861
SPARSE,test,1,100,90,1024,324276913536400,41835,0,0,0,136632,9481,0,0,0,2673,86982145,98221
SPARSE,test,1,100,90,1024,324277004981297,42558,0,0,0,170249,11016,0,0,0,19744,87884496,99696
SPARSE,test,1,100,90,1024,324277097306993,42669,0,0,0,157764,10322,0,0,0,2214,91899440,93543
SPARSE,test,1,100,90,1024,324277194552370,53366,0,0,0,163686,11385,0,0,0,3692,108443010,93375
SPARSE,test,1,100,90,1024,324277307323009,40672,0,0,0,109372,10205,0,0,0,2833,83518396,93211
SPARSE,test,1,100,90,1024,324277395131694,37065,0,0,0,121242,9356,0,0,0,2805,87431276,99765
SPARSE,test,1,100,90,1024,324277486852614,40408,0,0,0,126280,9948,0,0,0,3295,85960562,98245
SPARSE,test,1,100,90,1024,324277577210705,39770,0,0,0,150267,11214,0,0,0,2791,90522336,99801
SPARSE,test,1,100,90,1024,324277672231200,38044,0,0,0,137598,12286,0,0,0,4461,141529817,101387
SPARSE,test,1,100,90,1024,324277818134523,41093,0,0,0,139886,10702,0,0,0,3208,115597357,99823
SPARSE,test,1,100,90,1024,324277938205696,42314,0,0,0,183211,10231,0,0,0,2680,106807113,101421
SPARSE,test,1,100,90,1024,324278051348511,1343875,0,0,0,126142,9990,0,0,0,3110,90289698,97945
SPARSE,test,1,100,90,1024,324278147498950,40568,0,0,0,154594,10352,0,0,0,3219,98249117,99867
SPARSE,test,1,100,90,1024,324278250357282,67795,0,0,0,119127,9731,0,0,0,3373,95827868,99777
SPARSE,test,1,100,90,1024,324278350549663,48881,0,0,0,136309,9595,0,0,0,2894,104446620,101377
SPARSE,test,1,100,90,1024,324278459531381,71807,0,0,0,137097,10302,0,0,0,2532,94198295,98349
SPARSE,test,1,100,90,1024,324278558131786,42954,0,0,0,139056,11001,0,0,0,3070,94163405,99891
SPARSE,test,1,100,90,1024,324278656722883,58503,0,0,0,144738,12527,0,0,0,3669,90983297,90262
SPARSE,test,1,100,90,1024,324278751969348,49930,0,0,0,117128,10276,0,0,0,2417,90622183,87144
SPARSE,test,1,100,90,1024,324278847098604,42816,0,0,0,134227,9439,0,0,0,3016,93876781,99901
SPARSE,test,1,100,90,1024,324278946061464,48012,0,0,0,136049,10264,0,0,0,3932,97833001,99797
SPARSE,test,1,100,90,1024,324279048150958,42002,0,0,0,120764,10473,0,0,0,2701,85196241,94655
SPARSE,test,1,100,90,1024,324279137674352,42579,0,0,0,165788,11192,0,0,0,2781,87810231,94795
SPARSE,test,1,1000,100,1024,324279230172129,44406,0,0,0,304220,11645,0,0,0,3237,86447126,99891
SPARSE,test,1,1000,100,1024,324279321129365,40970,0,0,0,903775,11840,0,0,0,3261,88420796,99755
SPARSE,test,1,1000,100,1024,324279414540446,42294,0,0,0,460248,12182,0,0,0,4595,107193937,114370
SPARSE,test,1,1000,100,1024,324279526575581,42182,0,0,0,471138,10352,0,0,0,3433,87923728,101409
SPARSE,test,1,1000,100,1024,324279619134604,42446,0,0,0,1257801,10924,0,0,0,2784,88011728,99793
SPARSE,test,1,1000,100,1024,324279712713200,81176,0,0,0,684926,11003,0,0,0,5233,107115716,114272
SPARSE,test,1,1000,100,1024,324279825485203,52131,0,0,0,1143293,11753,0,0,0,3615,88698480,99903
SPARSE,test,1,1000,100,1024,324279919752293,56844,0,0,0,417316,12112,0,0,0,3378,99499486,99793
SPARSE,test,1,1000,100,1024,324280024564311,66147,0,0,0,412867,12687,0,0,0,3575,107594421,101409
SPARSE,test,1,1000,100,1024,324280136837808,44524,0,0,0,376037,10621,0,0,0,3620,88619630,101411
SPARSE,test,1,1000,100,1024,324280229955073,41140,0,0,0,281622,10493,0,0,0,3336,95134062,101409
SPARSE,test,1,1000,100,1024,324280329781848,47462,0,0,0,670212,11836,0,0,0,3351,101318502,99799
SPARSE,test,1,1000,100,1024,324280436076857,70209,0,0,0,369998,21003,0,0,0,2700,92092450,99857
SPARSE,test,1,1000,100,1024,324280532797310,52078,0,0,0,438229,12601,0,0,0,2919,94259532,99767
SPARSE,test,1,1000,100,1024,324280631650263,53827,0,0,0,438217,11841,0,0,0,3149,90061353,99881
SPARSE,test,1,1000,100,1024,324280726240899,40843,0,0,0,364864,11655,0,0,0,3112,96125883,99799
SPARSE,test,1,1000,100,1024,324280826980594,60714,0,0,0,543458,11088,0,0,0,3025,96312671,99821
SPARSE,test,1,1000,100,1024,324280928241504,42111,0,0,0,388515,11490,0,0,0,2900,89669143,101443
SPARSE,test,1,1000,100,1024,324281022524138,40303,0,0,0,452880,11684,0,0,0,3213,112404276,101387
SPARSE,test,1,1000,100,1024,324281139628986,54581,0,0,0,524912,13695,0,0,0,3265,90367011,99785
SPARSE,test,1,1000,100,1024,324281234931089,39569,0,0,0,995993,10516,0,0,0,4026,93358465,99777
SPARSE,test,1,1000,100,1024,324281333434331,46623,0,0,0,1054533,12320,0,0,0,3226,87419516,99801
SPARSE,test,1,1000,100,1024,324281426150956,41428,0,0,0,1002996,10653,0,0,0,3132,89869980,101353
SPARSE,test,1,1000,100,1024,324281521166343,42454,0,0,0,762559,8818,0,0,0,2834,101143010,99881
SPARSE,test,1,1000,100,1024,324281627236062,39783,0,0,0,522463,10459,0,0,0,3065,102655821,99871
SPARSE,test,1,1000,100,1024,324281734854944,58388,0,0,0,423003,12996,0,0,0,3235,95219016,101431
SPARSE,test,1,1000,100,1024,324281834686469,53015,0,0,0,843441,6577,0,0,0,2526,86656918,99859
SPARSE,test,1,1000,100,1024,324281926242373,41565,0,0,0,920162,10642,0,0,0,2540,85110102,99893
SPARSE,test,1,1000,100,1024,324282017690783,52049,0,0,0,328822,12565,0,0,0,4062,83674482,99823
SPARSE,test,1,1000,100,1024,324282105958593,44066,0,0,0,287230,11800,0,0,0,3781,88102486,101453
SPARSE,test,1,1000,100,1024,324282198835181,52346,0,0,0,327503,12577,0,0,0,4622,90494709,99823
SPARSE,test,1,1000,100,1024,324282293828751,54108,0,0,0,419208,11585,0,0,0,3981,96231397,99779
SPARSE,test,1,1000,100,1024,324282394673827,40536,0,0,0,239272,11523,0,0,0,3065,97503788,99871
SPARSE,test,1,1000,100,1024,324282496625963,79787,0,0,0,469348,14296,0,0,0,4335,90362829,99857
SPARSE,test,1,1000,100,1024,324282591798205,55390,0,0,0,308029,11950,0,0,0,3084,103254437,101411
SPARSE,test,1,1000,100,1024,324282699626228,52841,0,0,0,286315,10020,0,0,0,3278,120682889,101373
SPARSE,test,1,1000,100,1024,324282824924443,65932,0,0,0,1097543,7321,0,0,0,3035,94656082,101387
SPARSE,test,1,1000,100,1024,324282924855136,49147,0,0,0,347269,10888,0,0,0,3708,91423955,99869
SPARSE,test,1,1000,100,1024,324283021105872,42577,0,0,0,919914,11587,0,0,0,6427,145471245,151600
SPARSE,test,1,1000,100,1024,324283172089725,44178,0,0,0,355381,11486,0,0,0,3433,84444156,99823
SPARSE,test,1,1000,100,1024,324283261003150,45133,0,0,0,276126,12267,0,0,0,4015,90466060,101365
SPARSE,test,1,1000,100,1024,324283356104427,46050,0,0,0,636865,13286,0,0,0,4156,95137762,99801
SPARSE,test,1,1000,100,1024,324283456661089,55433,0,0,0,820719,13305,0,0,0,2896,99171595,99821
SPARSE,test,1,1000,100,1024,324283561017916,39339,0,0,0,927618,10595,0,0,0,2858,94072137,101397
SPARSE,test,1,1000,100,1024,324283660100960,43474,0,0,0,1184954,10731,0,0,0,3164,88748144,101443
SPARSE,test,1,1000,100,1024,324283754205501,63966,0,0,0,304559,11831,0,0,0,3396,91128793,99799
SPARSE,test,1,1000,100,1024,324283849874077,44785,0,0,0,780593,13611,0,0,0,2997,90033008,99769
SPARSE,test,1,1000,100,1024,324283945521418,50154,0,0,0,269655,12498,0,0,0,3738,92138408,101377
SPARSE,test,1,1000,100,1024,324284041968478,41775,0,0,0,316075,10477,0,0,0,3065,88235187,99881
SPARSE,test,1,1000,100,1024,324284134701949,55371,0,0,0,1213628,12845,0,0,0,3286,104518151,101395
SPARSE,test,1,1000,200,1024,324284244570222,89153,0,0,0,418015,23253,0,0,0,3081,153300571,99791
SPARSE,test,1,1000,200,1024,324284402576566,80421,0,0,0,470678,23642,0,0,0,3577,128673997,99803
SPARSE,test,1,1000,200,1024,324284535912468,60103,0,0,0,695094,27359,0,0,0,4286,93529027,99791
SPARSE,test,1,1000,200,1024,324284634511788,61467,0,0,0,871988,53074,0,0,0,4465,98983364,101377
SPARSE,test,1,1000,200,1024,324284738698756,86630,0,0,0,671133,22693,0,0,0,54089,362233325,316308
SPARSE,test,1,1000,200,1024,324285105960196,73092,0,0,0,911229,21613,0,0,0,3105,98707296,99903
SPARSE,test,1,1000,200,1024,324285209853797,91477,0,0,0,1139690,21496,0,0,0,2895,102109646,99883
SPARSE,test,1,1000,200,1024,324285317367830,66813,0,0,0,1832683,21180,0,0,0,3651,87933144,99801
SPARSE,test,1,1000,200,1024,324285411140072,57412,0,0,0,749752,19746,0,0,0,3172,95589711,99889
SPARSE,test,1,1000,200,1024,324285511679380,65905,0,0,0,1214437,23314,0,0,0,3238,107358284,99813
SPARSE,test,1,1000,200,1024,324285624537800,53964,0,0,0,569377,21717,0,0,0,2858,91695675,99869
SPARSE,test,1,1000,200,1024,324285721745495,89601,0,0,0,3188997,14155,0,0,0,2760,90195903,99779
SPARSE,test,1,1000,200,1024,324285820720210,66501,0,0,0,825857,22126,0,0,0,3425,88445874,99779
SPARSE,test,1,1000,200,1024,324285914329320,65418,0,0,0,485997,15357,0,0,0,2677,94341038,101343
SPARSE,test,1,1000,200,1024,324286013401626,68588,0,0,0,580393,22790,0,0,0,3396,99098141,99791
SPARSE,test,1,1000,200,1024,324286117320403,66773,0,0,0,443833,24778,0,0,0,3847,88766610,99767
SPARSE,test,1,1000,200,1024,324286210752788,76075,0,0,0,2141882,17090,0,0,0,2951,89110128,101385
SPARSE,test,1,1000,200,1024,324286306315347,74394,0,0,0,1560699,22249,0,0,0,3864,91480769,99883
SPARSE,test,1,1000,200,1024,324286403738408,4142164,0,0,0,826760,22117,0,0,0,3205,125602305,99891
SPARSE,test,1,1000,200,1024,324286539194790,110147,0,0,0,384253,23930,0,0,0,2739,91218920,101363
SPARSE,test,1,1000,200,1024,324286634991062,65622,0,0,0,472339,22505,0,0,0,2960,87848224,99791
SPARSE,test,1,1000,200,1024,324286727550205,66454,0,0,0,982954,22097,0,0,0,3129,89777692,99811
SPARSE,test,1,1000,200,1024,324286822751597,73151,0,0,0,511639,24982,0,0,0,6860,87998012,99893
SPARSE,test,1,1000,200,1024,324286915684456,65717,0,0,0,504944,24224,0,0,0,3953,95900582,99799
SPARSE,test,1,1000,200,1024,324287016231535,67940,0,0,0,966815,22803,0,0,0,3727,87874035,99811
SPARSE,test,1,1000,200,1024,324287109434904,59836,0,0,0,2593486,14314,0,0,0,2683,87715987,99791
SPARSE,test,1,1000,200,1024,324287203949512,84929,0,0,0,1335361,15875,0,0,0,2999,97280795,99791
SPARSE,test,1,1000,200,1024,324287306901898,73131,0,0,0,844213,22001,0,0,0,3578,91907384,101353
SPARSE,test,1,1000,200,1024,324287403881778,61227,0,0,0,1340367,24430,0,0,0,3035,93883009,101353
SPARSE,test,1,1000,200,1024,324287503190745,66694,0,0,0,437907,22204,0,0,0,3315,98014526,99869
SPARSE,test,1,1000,200,1024,324287605912239,96331,0,0,0,544767,28422,0,0,0,4239,88182170,99791
SPARSE,test,1,1000,200,1024,324287698947860,65469,0,0,0,1035237,23489,0,0,0,4288,92151183,99791
SPARSE,test,1,1000,200,1024,324287796630085,103893,0,0,0,1819604,22408,0,0,0,3840,101021610,99877
SPARSE,test,1,1000,200,1024,324287904373950,81686,0,0,0,442893,22135,0,0,0,2873,94046113,101387
SPARSE,test,1,1000,200,1024,324288003279650,86415,0,0,0,427621,23122,0,0,0,3806,107075857,101433
SPARSE,test,1,1000,200,1024,324288115120691,61366,0,0,0,1450118,41657,0,0,0,3471,94782943,99835
SPARSE,test,1,1000,200,1024,324288215766889,61352,0,0,0,444337,23378,0,0,0,3493,96485577,99789
SPARSE,test,1,1000,200,1024,324288316985321,72580,0,0,0,544322,25164,0,0,0,4570,88058861,99801
SPARSE,test,1,1000,200,1024,324288409750482,93946,0,0,0,465322,14834,0,0,0,2698,92572547,99847
SPARSE,test,1,1000,200,1024,324288507393883,934605,0,0,0,423805,20724,0,0,0,2806,92013467,101363
SPARSE,test,1,1000,200,1024,324288605890797,94706,0,0,0,998002,21523,0,0,0,3685,103214496,101407
SPARSE,test,1,1000,200,1024,324288714347854,67378,0,0,0,519994,23404,0,0,0,3202,87060456,101385
SPARSE,test,1,1000,200,1024,324288806099889,75220,0,0,0,531157,24263,0,0,0,3780,90765264,99779
SPARSE,test,1,1000,200,1024,324288901746314,62614,0,0,0,459470,21510,0,0,0,3092,88122940,101339
SPARSE,test,1,1000,200,1024,324288994484983,58361,0,0,0,1477252,20781,0,0,0,3359,103861864,99893
SPARSE,test,1,1000,200,1024,324289104504149,77307,0,0,0,450474,22773,0,0,0,3125,106431146,99823
SPARSE,test,1,1000,200,1024,324289219463718,67764,0,0,0,582659,14531,0,0,0,2178,101979108,99893
SPARSE,test,1,1000,200,1024,324289326202216,57459,0,0,0,471769,22133,0,0,0,3376,91036402,101319
SPARSE,test,1,1000,200,1024,324289421972138,89742,0,0,0,1177279,22960,0,0,0,9523,194562779,190727
SPARSE,test,1,1000,200,1024,324289621791852,78363,0,0,0,467189,23930,0,0,0,2730,102159029,101419
SPARSE,test,1,1000,300,1024,324289728733983,113387,0,0,0,862118,46667,0,0,0,3052,89605671,99881
SPARSE,test,1,1000,300,1024,324289824357091,129407,0,0,0,571983,34849,0,0,0,3319,150832628,99779
SPARSE,test,1,1000,300,1024,324289980181964,92758,0,0,0,579472,36653,0,0,0,3820,121359928,99799
SPARSE,test,1,1000,300,1024,324290106470645,93259,0,0,0,2368447,34176,0,0,0,10269,161219014,157957
SPARSE,test,1,1000,300,1024,324290274170479,117351,0,0,0,655054,39552,0,0,0,3641,108509314,99811
SPARSE,test,1,1000,300,1024,324290387743356,103320,0,0,0,572411,37627,0,0,0,4732,95168173,99859
SPARSE,test,1,1000,300,1024,324290487844394,91962,0,0,0,2457202,33710,0,0,0,3493,91198499,99789
SPARSE,test,1,1000,300,1024,324290587040050,112102,0,0,0,1035263,32297,0,0,0,3774,98218627,99787
SPARSE,test,1,1000,300,1024,324290690631792,75819,0,0,0,550553,33209,0,0,0,4340,93104206,99801
SPARSE,test,1,1000,300,1024,324290788526150,86633,0,0,0,894886,32721,0,0,0,3261,92116678,99777
SPARSE,test,1,1000,300,1024,324290885710096,101098,0,0,0,1075400,35456,0,0,0,4278,89187769,101375
SPARSE,test,1,1000,300,1024,324290980256596,78247,0,0,0,2186480,36222,0,0,0,10071,160650002,166276
SPARSE,test,1,1000,300,1024,324291147236675,80870,0,0,0,587158,31134,0,0,0,3241,90127374,101399
SPARSE,test,1,1000,300,1024,324291242222948,122533,0,0,0,1466692,21123,0,0,0,3209,85941151,99869
SPARSE,test,1,1000,300,1024,324291333897346,124976,0,0,0,552581,37515,0,0,0,3175,87352738,99893
SPARSE,test,1,1000,300,1024,324291425916157,94358,0,0,0,1712760,41426,0,0,0,3599,86965123,101399
SPARSE,test,1,1000,300,1024,324291518908682,93584,0,0,0,636422,33966,0,0,0,3706,101817795,101353
SPARSE,test,1,1000,300,1024,324291625711540,106421,0,0,0,614212,22899,0,0,0,3786,88757893,99813
SPARSE,test,1,1000,300,1024,324291719313715,80535,0,0,0,771356,32404,0,0,0,3064,94001001,99779
SPARSE,test,1,1000,300,1024,324291818601386,135207,0,0,0,592231,35285,0,0,0,3480,103284458,99881
SPARSE,test,1,1000,300,1024,324291927074949,106392,0,0,0,1721348,33063,0,0,0,4015,91560701,101341
SPARSE,test,1,1000,300,1024,324292024809227,112809,0,0,0,541001,35899,0,0,0,3987,112122715,101387
SPARSE,test,1,1000,300,1024,324292141703376,104227,0,0,0,547610,33420,0,0,0,4327,99044279,99803
SPARSE,test,1,1000,300,1024,324292245540145,104279,0,0,0,578530,37053,0,0,0,3700,107836029,101367
SPARSE,test,1,1000,300,1024,324292358153676,6545127,0,0,0,656565,20637,0,0,0,2987,93341250,101355
SPARSE,test,1,1000,300,1024,324292462878015,97898,0,0,0,959277,33422,0,0,0,4036,119319036,99791
SPARSE,test,1,1000,300,1024,324292588288236,77731,0,0,0,537653,40766,0,0,0,2771,87243503,99799
SPARSE,test,1,1000,300,1024,324292680758006,84080,0,0,0,582543,32388,0,0,0,2866,99574371,99791
SPARSE,test,1,1000,300,1024,324292785216891,99465,0,0,0,529431,31884,0,0,0,3244,90428814,99787
SPARSE,test,1,1000,300,1024,324292880320251,96705,0,0,0,989309,34089,0,0,0,3705,90642538,99809
SPARSE,test,1,1000,300,1024,324292976177932,103380,0,0,0,620603,36021,0,0,0,3297,86457837,101443
SPARSE,test,1,1000,300,1024,324293067425326,110993,0,0,0,1023955,33130,0,0,0,3574,95239195,99791
SPARSE,test,1,1000,300,1024,324293167933466,136028,0,0,0,603349,40199,0,0,0,5126,97785329,99777
SPARSE,test,1,1000,300,1024,324293270785523,87524,0,0,0,600424,33559,0,0,0,3764,97936313,99803
SPARSE,test,1,1000,300,1024,324293373649658,100560,0,0,0,559107,22685,0,0,0,2915,101474567,101343
SPARSE,test,1,1000,300,1024,324293479928942,76833,0,0,0,601015,51653,0,0,0,3999,88811483,101385
SPARSE,test,1,1000,300,1024,324293574228900,96690,0,0,0,471806,24790,0,0,0,8206,204484360,206706
SPARSE,test,1,1000,300,1024,324293783251020,96883,0,0,0,644191,39872,0,0,0,3659,87278803,99755
SPARSE,test,1,1000,300,1024,324293875508451,140058,0,0,0,1301384,33825,0,0,0,3064,91096288,99739
SPARSE,test,1,1000,300,1024,324293973170503,100087,0,0,0,461329,30772,0,0,0,3371,87461231,99811
